task_id,train_error,val_error,test_error
1,0.0825892857143,0.34375,0.354838709677
2,0.078125,0.572916666667,0.510080645161
3,0.0904017857143,0.791666666667,0.735887096774
4,0.1796875,0.3125,0.318548387097
5,0.0178571428571,0.177083333333,0.214717741935
6,0.00223214285714,0.0625,0.126008064516
7,0.0770089285714,0.260416666667,0.287298387097
8,0.0267857142857,0.239583333333,0.168346774194
9,0.0167410714286,0.208333333333,0.264112903226
10,0.0390625,0.270833333333,0.267137096774
11,0.0145089285714,0.291666666667,0.287298387097
12,0.275669642857,0.479166666667,0.490927419355
13,0.1484375,0.427083333333,0.459677419355
14,0.0,0.03125,0.0342741935484
15,0.357142857143,0.510416666667,0.400201612903
16,0.4453125,0.510416666667,0.541330645161
17,0.391741071429,0.489583333333,0.489919354839
18,0.279017857143,0.458333333333,0.461693548387
19,0.720982142857,0.90625,0.892137096774
20,0.0,0.0,0.0
1,0.108258928571,0.354166666667,0.389112903226
2,0.0323660714286,0.53125,0.517137096774
3,0.0982142857143,0.78125,0.754032258065
4,0.1796875,0.302083333333,0.33064516129
5,0.0212053571429,0.145833333333,0.234879032258
6,0.00111607142857,0.0833333333333,0.129032258065
7,0.0803571428571,0.21875,0.272177419355
8,0.0111607142857,0.260416666667,0.179435483871
9,0.0301339285714,0.229166666667,0.209677419355
10,0.0323660714286,0.291666666667,0.254032258065
11,0.0200892857143,0.322916666667,0.288306451613
12,0.219866071429,0.458333333333,0.51814516129
13,0.176339285714,0.416666666667,0.451612903226
14,0.0,0.0104166666667,0.0131048387097
15,0.112723214286,0.229166666667,0.20564516129
16,0.399553571429,0.5,0.553427419355
17,0.331473214286,0.427083333333,0.488911290323
18,0.338169642857,0.479166666667,0.431451612903
19,0.706473214286,0.927083333333,0.899193548387
20,0.0,0.0,0.0
1,0.0959821428571,0.354166666667,0.345766129032
2,0.0714285714286,0.53125,0.532258064516
3,0.111607142857,0.78125,0.733870967742
4,0.176339285714,0.375,0.3125
5,0.0223214285714,0.197916666667,0.234879032258
6,0.00223214285714,0.125,0.142137096774
7,0.0479910714286,0.208333333333,0.238911290323
8,0.0256696428571,0.229166666667,0.146169354839
9,0.0279017857143,0.322916666667,0.252016129032
10,0.0357142857143,0.333333333333,0.28125
11,0.0290178571429,0.322916666667,0.300403225806
12,0.256696428571,0.427083333333,0.5
13,0.193080357143,0.427083333333,0.45060483871
14,0.0,0.0104166666667,0.00100806451613
15,0.078125,0.270833333333,0.209677419355
16,0.411830357143,0.520833333333,0.571572580645
17,0.3984375,0.427083333333,0.517137096774
18,0.280133928571,0.5,0.479838709677
19,0.716517857143,0.927083333333,0.897177419355
20,0.0,0.0,0.0
1,0.0747767857143,0.385416666667,0.365927419355
2,0.078125,0.4375,0.506048387097
3,0.126116071429,0.708333333333,0.732862903226
4,0.176339285714,0.291666666667,0.328629032258
5,0.0245535714286,0.21875,0.229838709677
6,0.00223214285714,0.0625,0.116935483871
7,0.0580357142857,0.239583333333,0.286290322581
8,0.0279017857143,0.28125,0.146169354839
9,0.0178571428571,0.229166666667,0.188508064516
10,0.0178571428571,0.260416666667,0.26814516129
11,0.00892857142857,0.375,0.296370967742
12,0.25,0.427083333333,0.469758064516
13,0.196428571429,0.458333333333,0.45060483871
14,0.0,0.03125,0.0342741935484
15,0.300223214286,0.333333333333,0.412298387097
16,0.393973214286,0.583333333333,0.54939516129
17,0.357142857143,0.5,0.53125
18,0.339285714286,0.53125,0.470766129032
19,0.713169642857,0.90625,0.907258064516
20,0.0,0.0,0.0
1,0.0736607142857,0.270833333333,0.369959677419
2,0.046875,0.541666666667,0.521169354839
3,0.0580357142857,0.75,0.746975806452
4,0.205357142857,0.302083333333,0.321572580645
5,0.0267857142857,0.208333333333,0.211693548387
6,0.00223214285714,0.09375,0.122983870968
7,0.078125,0.1875,0.252016129032
8,0.0267857142857,0.1875,0.178427419355
9,0.00892857142857,0.21875,0.209677419355
10,0.0256696428571,0.322916666667,0.274193548387
11,0.0368303571429,0.291666666667,0.29435483871
12,0.217633928571,0.479166666667,0.493951612903
13,0.0647321428571,0.5,0.456653225806
14,0.0,0.0104166666667,0.0131048387097
15,0.0993303571429,0.1875,0.186491935484
16,0.378348214286,0.479166666667,0.578629032258
17,0.383928571429,0.458333333333,0.508064516129
18,0.295758928571,0.552083333333,0.484879032258
19,0.708705357143,0.895833333333,0.881048387097
20,0.0,0.0,0.0
1,0.118303571429,0.3125,0.354838709677
2,0.0379464285714,0.510416666667,0.526209677419
3,0.112723214286,0.833333333333,0.733870967742
4,0.177455357143,0.354166666667,0.333669354839
5,0.0345982142857,0.104166666667,0.234879032258
6,0.00111607142857,0.0729166666667,0.112903225806
7,0.0703125,0.291666666667,0.242943548387
8,0.0334821428571,0.291666666667,0.146169354839
9,0.0267857142857,0.302083333333,0.229838709677
10,0.0357142857143,0.302083333333,0.262096774194
11,0.0357142857143,0.291666666667,0.306451612903
12,0.2109375,0.458333333333,0.497983870968
13,0.175223214286,0.447916666667,0.466733870968
14,0.0,0.0208333333333,0.0342741935484
15,0.100446428571,0.208333333333,0.189516129032
16,0.405133928571,0.510416666667,0.546370967742
17,0.321428571429,0.5,0.485887096774
18,0.293526785714,0.5625,0.473790322581
19,0.703125,0.885416666667,0.848790322581
20,0.0,0.0,0.0
1,0.0814732142857,0.354166666667,0.379032258065
2,0.0558035714286,0.572916666667,0.516129032258
3,0.0993303571429,0.791666666667,0.767137096774
4,0.188616071429,0.291666666667,0.323588709677
5,0.0212053571429,0.208333333333,0.234879032258
6,0.00223214285714,0.0520833333333,0.130040322581
7,0.0825892857143,0.239583333333,0.265120967742
8,0.0267857142857,0.302083333333,0.175403225806
9,0.015625,0.28125,0.209677419355
10,0.0301339285714,0.354166666667,0.254032258065
11,0.0267857142857,0.28125,0.315524193548
12,0.231026785714,0.5625,0.470766129032
13,0.170758928571,0.416666666667,0.447580645161
14,0.0,0.0,0.00403225806452
15,0.106026785714,0.114583333333,0.197580645161
16,0.379464285714,0.59375,0.548387096774
17,0.420758928571,0.447916666667,0.496975806452
18,0.305803571429,0.5,0.470766129032
19,0.700892857143,0.895833333333,0.872983870968
20,0.0,0.0,0.0
1,0.078125,0.416666666667,0.370967741935
2,0.0446428571429,0.520833333333,0.536290322581
3,0.102678571429,0.78125,0.76310483871
4,0.185267857143,0.291666666667,0.315524193548
5,0.0189732142857,0.208333333333,0.240927419355
6,0.0,0.0625,0.128024193548
7,0.0513392857143,0.25,0.270161290323
8,0.0145089285714,0.260416666667,0.20564516129
9,0.0379464285714,0.239583333333,0.223790322581
10,0.0334821428571,0.21875,0.258064516129
11,0.0379464285714,0.333333333333,0.292338709677
12,0.232142857143,0.5625,0.493951612903
13,0.151785714286,0.447916666667,0.443548387097
14,0.0,0.0208333333333,0.0262096774194
15,0.0904017857143,0.21875,0.224798387097
16,0.402901785714,0.447916666667,0.54435483871
17,0.368303571429,0.479166666667,0.496975806452
18,0.303571428571,0.5625,0.4375
19,0.702008928571,0.885416666667,0.880040322581
20,0.0,0.0,0.0
1,0.0848214285714,0.354166666667,0.329637096774
2,0.0535714285714,0.458333333333,0.527217741935
3,0.118303571429,0.822916666667,0.733870967742
4,0.167410714286,0.291666666667,0.324596774194
5,0.0189732142857,0.197916666667,0.243951612903
6,0.0,0.0833333333333,0.129032258065
7,0.0401785714286,0.3125,0.25
8,0.0167410714286,0.239583333333,0.161290322581
9,0.0401785714286,0.229166666667,0.23689516129
10,0.0345982142857,0.354166666667,0.26310483871
11,0.0368303571429,0.34375,0.288306451613
12,0.239955357143,0.46875,0.492943548387
13,0.194196428571,0.427083333333,0.45060483871
14,0.0,0.03125,0.0383064516129
