task_id,train_error,val_error,test_error
1,0.377738888889,0.38875,0.367943548387
2,0.377738888889,0.38875,0.655241935484
3,0.377738888889,0.38875,0.791330645161
4,0.377738888889,0.38875,0.0
5,0.377738888889,0.38875,0.134072580645
6,0.377738888889,0.38875,0.09375
7,0.377738888889,0.38875,0.0997983870968
8,0.377738888889,0.38875,0.0433467741935
9,0.377738888889,0.38875,0.0645161290323
10,0.377738888889,0.38875,0.131048387097
11,0.377738888889,0.38875,0.273185483871
12,0.377738888889,0.38875,0.488911290323
13,0.377738888889,0.38875,0.416330645161
14,0.377738888889,0.38875,0.772177419355
15,0.377738888889,0.38875,0.712701612903
16,0.377738888889,0.38875,0.743951612903
17,0.377738888889,0.38875,0.510080645161
18,0.377738888889,0.38875,0.319556451613
19,0.377738888889,0.38875,0.916330645161
20,0.377738888889,0.38875,0.32560483871
1,0.379288888889,0.3879,0.357862903226
2,0.379288888889,0.3879,0.661290322581
3,0.379288888889,0.3879,0.788306451613
4,0.379288888889,0.3879,0.0
5,0.379288888889,0.3879,0.134072580645
6,0.379288888889,0.3879,0.09375
7,0.379288888889,0.3879,0.0977822580645
8,0.379288888889,0.3879,0.0514112903226
9,0.379288888889,0.3879,0.0635080645161
10,0.379288888889,0.3879,0.13810483871
11,0.379288888889,0.3879,0.286290322581
12,0.379288888889,0.3879,0.467741935484
13,0.379288888889,0.3879,0.385080645161
14,0.379288888889,0.3879,0.766129032258
15,0.379288888889,0.3879,0.796370967742
16,0.379288888889,0.3879,0.769153225806
17,0.379288888889,0.3879,0.485887096774
18,0.379288888889,0.3879,0.282258064516
19,0.379288888889,0.3879,0.911290322581
20,0.379288888889,0.3879,0.40625
1,0.378116666667,0.3924,0.349798387097
2,0.378116666667,0.3924,0.64314516129
3,0.378116666667,0.3924,0.782258064516
4,0.378116666667,0.3924,0.0
5,0.378116666667,0.3924,0.141129032258
6,0.378116666667,0.3924,0.09375
7,0.378116666667,0.3924,0.100806451613
8,0.378116666667,0.3924,0.0594758064516
9,0.378116666667,0.3924,0.0645161290323
10,0.378116666667,0.3924,0.131048387097
11,0.378116666667,0.3924,0.276209677419
12,0.378116666667,0.3924,0.467741935484
13,0.378116666667,0.3924,0.398185483871
14,0.378116666667,0.3924,0.818548387097
15,0.378116666667,0.3924,0.836693548387
16,0.378116666667,0.3924,0.754032258065
17,0.378116666667,0.3924,0.480846774194
18,0.378116666667,0.3924,0.307459677419
19,0.378116666667,0.3924,0.909274193548
20,0.378116666667,0.3924,0.324596774194
1,0.385055555556,0.4046,0.344758064516
2,0.385055555556,0.4046,0.660282258065
3,0.385055555556,0.4046,0.816532258065
4,0.385055555556,0.4046,0.0
5,0.385055555556,0.4046,0.121975806452
6,0.385055555556,0.4046,0.09375
7,0.385055555556,0.4046,0.107862903226
8,0.385055555556,0.4046,0.0685483870968
9,0.385055555556,0.4046,0.0675403225806
10,0.385055555556,0.4046,0.296370967742
11,0.385055555556,0.4046,0.259072580645
12,0.385055555556,0.4046,0.445564516129
13,0.385055555556,0.4046,0.409274193548
14,0.385055555556,0.4046,0.795362903226
15,0.385055555556,0.4046,0.79435483871
16,0.385055555556,0.4046,0.759072580645
17,0.385055555556,0.4046,0.480846774194
18,0.385055555556,0.4046,0.26310483871
19,0.385055555556,0.4046,0.92439516129
20,0.385055555556,0.4046,0.337701612903
1,0.373788888889,0.3941,0.354838709677
2,0.373788888889,0.3941,0.654233870968
3,0.373788888889,0.3941,0.766129032258
4,0.373788888889,0.3941,0.0
5,0.373788888889,0.3941,0.126008064516
6,0.373788888889,0.3941,0.09375
7,0.373788888889,0.3941,0.110887096774
8,0.373788888889,0.3941,0.0554435483871
9,0.373788888889,0.3941,0.0645161290323
10,0.373788888889,0.3941,0.144153225806
11,0.373788888889,0.3941,0.286290322581
12,0.373788888889,0.3941,0.480846774194
13,0.373788888889,0.3941,0.395161290323
14,0.373788888889,0.3941,0.770161290323
15,0.373788888889,0.3941,0.753024193548
16,0.373788888889,0.3941,0.743951612903
17,0.373788888889,0.3941,0.480846774194
18,0.373788888889,0.3941,0.339717741935
19,0.373788888889,0.3941,0.927419354839
20,0.373788888889,0.3941,0.445564516129
