task_id,train_error,val_error,test_error
1,0.0,0.0,0.00100806451613
2,0.00111607142857,0.114583333333,0.0877016129032
3,0.0948660714286,0.572916666667,0.489919354839
4,0.00446428571429,0.114583333333,0.114919354839
5,0.00223214285714,0.104166666667,0.121975806452
6,0.0,0.03125,0.0947580645161
7,0.015625,0.177083333333,0.196572580645
8,0.00334821428571,0.208333333333,0.114919354839
9,0.0234375,0.239583333333,0.278225806452
10,0.00334821428571,0.1875,0.212701612903
11,0.0,0.0,0.00201612903226
12,0.0,0.0208333333333,0.00403225806452
13,0.0,0.0,0.00403225806452
14,0.0,0.0104166666667,0.00604838709677
15,0.0,0.0,0.0
16,0.0,0.0,0.00201612903226
17,0.217633928571,0.427083333333,0.45060483871
18,0.0234375,0.0729166666667,0.0715725806452
19,0.594866071429,0.947916666667,0.849798387097
20,0.0,0.0104166666667,0.0
1,0.0,0.0,0.00201612903226
2,0.00223214285714,0.166666666667,0.115927419355
3,0.0479910714286,0.552083333333,0.473790322581
4,0.0212053571429,0.15625,0.190524193548
5,0.0,0.114583333333,0.140120967742
6,0.0,0.03125,0.0786290322581
7,0.03125,0.145833333333,0.208669354839
8,0.00669642857143,0.229166666667,0.123991935484
9,0.00111607142857,0.125,0.13810483871
10,0.00111607142857,0.1875,0.181451612903
11,0.0,0.0104166666667,0.00403225806452
12,0.0,0.0104166666667,0.00201612903226
13,0.0,0.0,0.0070564516129
14,0.0,0.0104166666667,0.0161290322581
15,0.0,0.0,0.0
16,0.0,0.0104166666667,0.00302419354839
17,0.251116071429,0.427083333333,0.510080645161
18,0.0279017857143,0.15625,0.141129032258
19,0.6328125,0.895833333333,0.898185483871
20,0.0,0.0,0.0070564516129
1,0.0,0.0,0.00201612903226
2,0.00223214285714,0.145833333333,0.0957661290323
3,0.0602678571429,0.635416666667,0.508064516129
4,0.0267857142857,0.166666666667,0.202620967742
5,0.00111607142857,0.135416666667,0.131048387097
6,0.0,0.0625,0.085685483871
7,0.0100446428571,0.21875,0.234879032258
8,0.00446428571429,0.15625,0.119959677419
9,0.00446428571429,0.125,0.152217741935
10,0.00558035714286,0.229166666667,0.202620967742
11,0.0,0.0104166666667,0.0070564516129
12,0.0,0.0208333333333,0.00504032258065
13,0.0,0.0,0.00604838709677
14,0.0,0.0,0.0151209677419
15,0.0,0.0,0.0
16,0.0,0.0,0.00604838709677
17,0.233258928571,0.520833333333,0.501008064516
18,0.110491071429,0.322916666667,0.375
19,0.690848214286,0.864583333333,0.895161290323
20,0.0,0.0,0.0
1,0.0,0.0,0.00100806451613
2,0.00111607142857,0.177083333333,0.103830645161
3,0.0334821428571,0.5,0.423387096774
4,0.0256696428571,0.166666666667,0.203629032258
5,0.00558035714286,0.104166666667,0.133064516129
6,0.0,0.0416666666667,0.0816532258065
7,0.0200892857143,0.177083333333,0.232862903226
8,0.00669642857143,0.21875,0.123991935484
9,0.0,0.114583333333,0.203629032258
10,0.00111607142857,0.197916666667,0.15625
11,0.0,0.0104166666667,0.00100806451613
12,0.0,0.0104166666667,0.00100806451613
13,0.0,0.0,0.0
14,0.0,0.0104166666667,0.0110887096774
15,0.0,0.0,0.0
16,0.0,0.0104166666667,0.00302419354839
17,0.248883928571,0.375,0.48185483871
18,0.0267857142857,0.0520833333333,0.113911290323
19,0.599330357143,0.916666666667,0.868951612903
20,0.0,0.0,0.00100806451613
1,0.0,0.0,0.00100806451613
2,0.0,0.21875,0.139112903226
3,0.0535714285714,0.541666666667,0.461693548387
4,0.00223214285714,0.135416666667,0.114919354839
5,0.00446428571429,0.104166666667,0.121975806452
6,0.0,0.03125,0.0735887096774
7,0.0200892857143,0.145833333333,0.20564516129
8,0.00223214285714,0.15625,0.0977822580645
9,0.00111607142857,0.125,0.15625
10,0.0,0.145833333333,0.137096774194
11,0.0,0.0208333333333,0.00302419354839
12,0.0,0.0,0.0
13,0.0,0.0,0.00100806451613
14,0.0,0.0,0.023185483871
15,0.0,0.0,0.00201612903226
16,0.0,0.0,0.00504032258065
17,0.237723214286,0.416666666667,0.45060483871
18,0.0256696428571,0.0729166666667,0.102822580645
19,0.676339285714,0.927083333333,0.901209677419
20,0.0,0.0,0.0
1,0.0,0.0,0.00100806451613
2,0.00334821428571,0.104166666667,0.104838709677
3,0.0424107142857,0.395833333333,0.421370967742
4,0.00669642857143,0.177083333333,0.119959677419
5,0.0,0.0729166666667,0.10685483871
6,0.0,0.03125,0.0866935483871
7,0.0122767857143,0.177083333333,0.242943548387
8,0.00334821428571,0.1875,0.108870967742
9,0.0,0.0833333333333,0.128024193548
10,0.00111607142857,0.1875,0.201612903226
11,0.0,0.0104166666667,0.00100806451613
12,0.0,0.0104166666667,0.00201612903226
13,0.0,0.0,0.00604838709677
14,0.0,0.0,0.0191532258065
15,0.0,0.0,0.0
16,0.0,0.0104166666667,0.00806451612903
17,0.247767857143,0.510416666667,0.501008064516
18,0.172991071429,0.53125,0.420362903226
19,0.621651785714,0.916666666667,0.899193548387
20,0.0,0.0,0.0
1,0.0,0.0,0.00302419354839
2,0.00111607142857,0.1875,0.127016129032
3,0.0345982142857,0.395833333333,0.425403225806
4,0.0267857142857,0.177083333333,0.20060483871
5,0.00446428571429,0.0833333333333,0.115927419355
6,0.0,0.0416666666667,0.0907258064516
7,0.0212053571429,0.21875,0.233870967742
8,0.00111607142857,0.197916666667,0.115927419355
9,0.0,0.0833333333333,0.131048387097
10,0.00111607142857,0.197916666667,0.172379032258
11,0.0,0.03125,0.00504032258065
12,0.0,0.0208333333333,0.00504032258065
13,0.0,0.0,0.00302419354839
14,0.0,0.0104166666667,0.0171370967742
15,0.0,0.0,0.0
16,0.0,0.0104166666667,0.00403225806452
17,0.316964285714,0.53125,0.489919354839
18,0.0424107142857,0.28125,0.283266129032
19,0.658482142857,0.90625,0.901209677419
20,0.0,0.0,0.0
1,0.0,0.0,0.00100806451613
2,0.0,0.114583333333,0.0957661290323
3,0.0535714285714,0.510416666667,0.411290322581
4,0.0256696428571,0.177083333333,0.196572580645
5,0.00111607142857,0.114583333333,0.131048387097
6,0.0,0.03125,0.0866935483871
7,0.0424107142857,0.21875,0.224798387097
8,0.00223214285714,0.177083333333,0.104838709677
9,0.00111607142857,0.0625,0.118951612903
10,0.0,0.21875,0.16935483871
11,0.0,0.0104166666667,0.00302419354839
12,0.0,0.0208333333333,0.00302419354839
13,0.0,0.0,0.0100806451613
14,0.0,0.0104166666667,0.0473790322581
15,0.0,0.0,0.0
16,0.0,0.0104166666667,0.00201612903226
17,0.350446428571,0.46875,0.503024193548
18,0.03125,0.0833333333333,0.0987903225806
19,0.622767857143,0.958333333333,0.892137096774
20,0.0,0.0,0.0
1,0.0,0.0,0.00201612903226
2,0.00111607142857,0.15625,0.116935483871
3,0.0479910714286,0.46875,0.410282258065
4,0.0178571428571,0.15625,0.186491935484
5,0.00334821428571,0.114583333333,0.145161290323
6,0.0,0.0520833333333,0.0877016129032
7,0.0178571428571,0.125,0.192540322581
8,0.00334821428571,0.208333333333,0.120967741935
9,0.00111607142857,0.145833333333,0.171370967742
10,0.0,0.197916666667,0.176411290323
11,0.0,0.0,0.0
12,0.0,0.0208333333333,0.00100806451613
13,0.0,0.0,0.00504032258065
14,0.0,0.0104166666667,0.0070564516129
15,0.0,0.0,0.0
16,0.0,0.0104166666667,0.00403225806452
17,0.252232142857,0.385416666667,0.434475806452
18,0.0290178571429,0.0729166666667,0.0957661290323
