task_id,train_error,val_error,test_error
1,0.484486209964,0.538810483871,0.824596774194
2,0.484486209964,0.538810483871,0.852822580645
3,0.484486209964,0.538810483871,0.737903225806
4,0.484486209964,0.538810483871,0.824596774194
5,0.484486209964,0.538810483871,0.184475806452
6,0.484486209964,0.538810483871,0.29435483871
7,0.484486209964,0.538810483871,0.197580645161
8,0.484486209964,0.538810483871,0.190524193548
9,0.484486209964,0.538810483871,0.298387096774
10,0.484486209964,0.538810483871,0.352822580645
11,0.484486209964,0.538810483871,0.839717741935
12,0.484486209964,0.538810483871,0.833669354839
13,0.484486209964,0.538810483871,0.806451612903
14,0.484486209964,0.538810483871,0.756048387097
15,0.484486209964,0.538810483871,0.713709677419
16,0.484486209964,0.538810483871,0.748991935484
17,0.484486209964,0.538810483871,0.457661290323
18,0.484486209964,0.538810483871,0.0887096774194
19,0.484486209964,0.538810483871,0.897177419355
20,0.484486209964,0.538810483871,0.0877016129032
1,0.253725533808,0.298891129032,0.351814516129
2,0.253725533808,0.298891129032,0.693548387097
3,0.253725533808,0.298891129032,0.733870967742
4,0.253725533808,0.298891129032,0.1875
5,0.253725533808,0.298891129032,0.202620967742
6,0.253725533808,0.298891129032,0.0957661290323
7,0.253725533808,0.298891129032,0.152217741935
8,0.253725533808,0.298891129032,0.0977822580645
9,0.253725533808,0.298891129032,0.0745967741935
10,0.253725533808,0.298891129032,0.142137096774
11,0.253725533808,0.298891129032,0.274193548387
12,0.253725533808,0.298891129032,0.474798387097
13,0.253725533808,0.298891129032,0.423387096774
14,0.253725533808,0.298891129032,0.00302419354839
15,0.253725533808,0.298891129032,0.517137096774
16,0.253725533808,0.298891129032,0.637096774194
17,0.253725533808,0.298891129032,0.451612903226
18,0.253725533808,0.298891129032,0.0887096774194
19,0.253725533808,0.298891129032,0.912298387097
20,0.253725533808,0.298891129032,0.0
1,0.260898576512,0.349798387097,0.350806451613
2,0.260898576512,0.349798387097,0.692540322581
3,0.260898576512,0.349798387097,0.725806451613
4,0.260898576512,0.349798387097,0.25
5,0.260898576512,0.349798387097,0.193548387097
6,0.260898576512,0.349798387097,0.0947580645161
