task_id,train_error,val_error,test_error
6,0.00669642857143,0.0729166666667,0.123991935484
7,0.137276785714,0.208333333333,0.304435483871
8,0.0212053571429,0.1875,0.121975806452
9,0.0301339285714,0.208333333333,0.206653225806
10,0.0524553571429,0.260416666667,0.240927419355
11,0.0178571428571,0.291666666667,0.25
12,0.205357142857,0.552083333333,0.462701612903
13,0.165178571429,0.427083333333,0.421370967742
14,0.0,0.0,0.00907258064516
15,0.0,0.0,0.00201612903226
16,0.00334821428571,0.03125,0.0241935483871
17,0.433035714286,0.458333333333,0.525201612903
18,0.0513392857143,0.104166666667,0.104838709677
19,0.685267857143,0.9375,0.914314516129
20,0.0,0.0,0.0
1,0.0859375,0.34375,0.363911290323
2,0.0837053571429,0.4375,0.487903225806
3,0.208705357143,0.666666666667,0.737903225806
4,0.0,0.03125,0.0211693548387
5,0.03125,0.1875,0.202620967742
6,0.0,0.135416666667,0.118951612903
7,0.078125,0.1875,0.235887096774
8,0.0256696428571,0.166666666667,0.123991935484
9,0.0223214285714,0.208333333333,0.192540322581
10,0.0524553571429,0.239583333333,0.246975806452
11,0.0078125,0.291666666667,0.264112903226
12,0.2265625,0.5,0.488911290323
13,0.1640625,0.40625,0.425403225806
14,0.0,0.0104166666667,0.0100806451613
15,0.0,0.0,0.0
16,0.00111607142857,0.0416666666667,0.0282258064516
17,0.428571428571,0.489583333333,0.509072580645
18,0.0569196428571,0.104166666667,0.0997983870968
19,0.628348214286,0.864583333333,0.842741935484
20,0.0,0.0,0.00100806451613
1,0.0948660714286,0.333333333333,0.364919354839
2,0.0792410714286,0.479166666667,0.496975806452
3,0.223214285714,0.75,0.733870967742
4,0.0,0.0,0.00302419354839
5,0.0178571428571,0.166666666667,0.211693548387
6,0.00111607142857,0.0416666666667,0.116935483871
7,0.0535714285714,0.0833333333333,0.197580645161
8,0.0279017857143,0.125,0.102822580645
9,0.0189732142857,0.197916666667,0.188508064516
10,0.0613839285714,0.260416666667,0.259072580645
11,0.0301339285714,0.229166666667,0.258064516129
12,0.225446428571,0.510416666667,0.470766129032
13,0.122767857143,0.416666666667,0.413306451613
14,0.0,0.0,0.00504032258065
15,0.0,0.0,0.0
16,0.00446428571429,0.0416666666667,0.0241935483871
17,0.457589285714,0.458333333333,0.507056451613
18,0.0446428571429,0.0625,0.121975806452
19,0.707589285714,0.927083333333,0.894153225806
20,0.0,0.0104166666667,0.00201612903226
1,0.0970982142857,0.3125,0.351814516129
2,0.0691964285714,0.53125,0.502016129032
3,0.220982142857,0.75,0.727822580645
4,0.0,0.0,0.00806451612903
5,0.0223214285714,0.197916666667,0.194556451613
6,0.00111607142857,0.0729166666667,0.129032258065
7,0.0669642857143,0.197916666667,0.274193548387
8,0.0200892857143,0.1875,0.113911290323
9,0.0379464285714,0.25,0.183467741935
10,0.0647321428571,0.25,0.239919354839
11,0.0122767857143,0.3125,0.265120967742
12,0.219866071429,0.479166666667,0.479838709677
13,0.196428571429,0.427083333333,0.40625
14,0.0,0.0104166666667,0.0100806451613
15,0.0,0.0,0.0
16,0.0,0.03125,0.0282258064516
17,0.405133928571,0.447916666667,0.506048387097
18,0.0625,0.0520833333333,0.0927419354839
19,0.613839285714,0.864583333333,0.819556451613
20,0.0,0.0,0.0
