task_id,train_error,val_error,test_error
1,0.337433333333,0.3599,0.334677419355
2,0.337433333333,0.3599,0.459677419355
3,0.337433333333,0.3599,0.539314516129
4,0.337433333333,0.3599,0.0
5,0.337433333333,0.3599,0.0987903225806
6,0.337433333333,0.3599,0.0947580645161
7,0.337433333333,0.3599,0.0907258064516
8,0.337433333333,0.3599,0.0413306451613
9,0.337433333333,0.3599,0.0665322580645
10,0.337433333333,0.3599,0.132056451613
11,0.337433333333,0.3599,0.259072580645
12,0.337433333333,0.3599,0.453629032258
13,0.337433333333,0.3599,0.399193548387
14,0.337433333333,0.3599,0.538306451613
15,0.337433333333,0.3599,0.658266129032
16,0.337433333333,0.3599,0.778225806452
17,0.337433333333,0.3599,0.467741935484
18,0.337433333333,0.3599,0.417338709677
19,0.337433333333,0.3599,0.914314516129
20,0.337433333333,0.3599,0.347782258065
1,0.341361111111,0.35835,0.35685483871
2,0.341361111111,0.35835,0.470766129032
3,0.341361111111,0.35835,0.567540322581
4,0.341361111111,0.35835,0.0
5,0.341361111111,0.35835,0.0947580645161
6,0.341361111111,0.35835,0.09375
7,0.341361111111,0.35835,0.0786290322581
8,0.341361111111,0.35835,0.0332661290323
9,0.341361111111,0.35835,0.0685483870968
10,0.341361111111,0.35835,0.133064516129
11,0.341361111111,0.35835,0.295362903226
12,0.341361111111,0.35835,0.461693548387
13,0.341361111111,0.35835,0.369959677419
14,0.341361111111,0.35835,0.490927419355
15,0.341361111111,0.35835,0.789314516129
16,0.341361111111,0.35835,0.76310483871
17,0.341361111111,0.35835,0.480846774194
18,0.341361111111,0.35835,0.545362903226
19,0.341361111111,0.35835,0.903225806452
20,0.341361111111,0.35835,0.322580645161
1,0.343205555556,0.3616,0.349798387097
2,0.343205555556,0.3616,0.461693548387
3,0.343205555556,0.3616,0.583669354839
4,0.343205555556,0.3616,0.0
5,0.343205555556,0.3616,0.0826612903226
6,0.343205555556,0.3616,0.09375
7,0.343205555556,0.3616,0.0917338709677
8,0.343205555556,0.3616,0.0443548387097
9,0.343205555556,0.3616,0.0665322580645
10,0.343205555556,0.3616,0.130040322581
11,0.343205555556,0.3616,0.29939516129
12,0.343205555556,0.3616,0.464717741935
13,0.343205555556,0.3616,0.390120967742
14,0.343205555556,0.3616,0.401209677419
15,0.343205555556,0.3616,0.833669354839
16,0.343205555556,0.3616,0.737903225806
17,0.343205555556,0.3616,0.497983870968
18,0.343205555556,0.3616,0.451612903226
19,0.343205555556,0.3616,0.908266129032
20,0.343205555556,0.3616,0.314516129032
1,0.339155555556,0.36175,0.345766129032
2,0.339155555556,0.36175,0.484879032258
3,0.339155555556,0.36175,0.560483870968
4,0.339155555556,0.36175,0.0
5,0.339155555556,0.36175,0.105846774194
6,0.339155555556,0.36175,0.09375
7,0.339155555556,0.36175,0.0846774193548
8,0.339155555556,0.36175,0.0433467741935
9,0.339155555556,0.36175,0.0645161290323
10,0.339155555556,0.36175,0.127016129032
11,0.339155555556,0.36175,0.278225806452
12,0.339155555556,0.36175,0.446572580645
13,0.339155555556,0.36175,0.404233870968
14,0.339155555556,0.36175,0.459677419355
15,0.339155555556,0.36175,0.65625
16,0.339155555556,0.36175,0.699596774194
17,0.339155555556,0.36175,0.517137096774
18,0.339155555556,0.36175,0.490927419355
19,0.339155555556,0.36175,0.908266129032
20,0.339155555556,0.36175,0.351814516129
1,0.341972222222,0.36855,0.328629032258
2,0.341972222222,0.36855,0.441532258065
3,0.341972222222,0.36855,0.57560483871
4,0.341972222222,0.36855,0.0
5,0.341972222222,0.36855,0.0927419354839
6,0.341972222222,0.36855,0.09375
7,0.341972222222,0.36855,0.0897177419355
8,0.341972222222,0.36855,0.0403225806452
9,0.341972222222,0.36855,0.0655241935484
10,0.341972222222,0.36855,0.134072580645
11,0.341972222222,0.36855,0.296370967742
12,0.341972222222,0.36855,0.461693548387
13,0.341972222222,0.36855,0.384072580645
14,0.341972222222,0.36855,0.570564516129
15,0.341972222222,0.36855,0.665322580645
16,0.341972222222,0.36855,0.720766129032
17,0.341972222222,0.36855,0.480846774194
18,0.341972222222,0.36855,0.471774193548
19,0.341972222222,0.36855,0.912298387097
20,0.341972222222,0.36855,0.347782258065
