task_id,train_error,val_error,test_error
1,0.073009341637,0.146169354839,0.00604838709677
2,0.073009341637,0.146169354839,0.0897177419355
3,0.073009341637,0.146169354839,0.309475806452
4,0.073009341637,0.146169354839,0.130040322581
5,0.073009341637,0.146169354839,0.125
6,0.073009341637,0.146169354839,0.0292338709677
7,0.073009341637,0.146169354839,0.303427419355
8,0.073009341637,0.146169354839,0.322580645161
9,0.073009341637,0.146169354839,0.0292338709677
10,0.073009341637,0.146169354839,0.070564516129
11,0.073009341637,0.146169354839,0.00806451612903
12,0.073009341637,0.146169354839,0.00403225806452
13,0.073009341637,0.146169354839,0.00806451612903
14,0.073009341637,0.146169354839,0.0806451612903
15,0.073009341637,0.146169354839,0.0070564516129
16,0.073009341637,0.146169354839,0.023185483871
17,0.073009341637,0.146169354839,0.407258064516
18,0.073009341637,0.146169354839,0.09375
19,0.073009341637,0.146169354839,0.895161290323
20,0.073009341637,0.146169354839,0.0
1,0.0705071174377,0.133064516129,0.00302419354839
2,0.0705071174377,0.133064516129,0.165322580645
3,0.0705071174377,0.133064516129,0.262096774194
4,0.0705071174377,0.133064516129,0.122983870968
5,0.0705071174377,0.133064516129,0.13810483871
6,0.0705071174377,0.133064516129,0.023185483871
7,0.0705071174377,0.133064516129,0.153225806452
8,0.0705071174377,0.133064516129,0.101814516129
9,0.0705071174377,0.133064516129,0.0201612903226
10,0.0705071174377,0.133064516129,0.0574596774194
11,0.0705071174377,0.133064516129,0.0110887096774
12,0.0705071174377,0.133064516129,0.00302419354839
13,0.0705071174377,0.133064516129,0.00403225806452
14,0.0705071174377,0.133064516129,0.0614919354839
15,0.0705071174377,0.133064516129,0.363911290323
16,0.0705071174377,0.133064516129,0.0221774193548
17,0.0705071174377,0.133064516129,0.425403225806
18,0.0705071174377,0.133064516129,0.0877016129032
19,0.0705071174377,0.133064516129,0.894153225806
20,0.0705071174377,0.133064516129,0.00201612903226
1,0.0612210854093,0.121975806452,0.00100806451613
2,0.0612210854093,0.121975806452,0.0977822580645
3,0.0612210854093,0.121975806452,0.246975806452
4,0.0612210854093,0.121975806452,0.152217741935
5,0.0612210854093,0.121975806452,0.150201612903
6,0.0612210854093,0.121975806452,0.0302419354839
7,0.0612210854093,0.121975806452,0.216733870968
8,0.0612210854093,0.121975806452,0.0997983870968
9,0.0612210854093,0.121975806452,0.023185483871
10,0.0612210854093,0.121975806452,0.0594758064516
11,0.0612210854093,0.121975806452,0.00604838709677
12,0.0612210854093,0.121975806452,0.00100806451613
13,0.0612210854093,0.121975806452,0.00403225806452
14,0.0612210854093,0.121975806452,0.0635080645161
15,0.0612210854093,0.121975806452,0.0120967741935
16,0.0612210854093,0.121975806452,0.0221774193548
17,0.0612210854093,0.121975806452,0.418346774194
