task_id,train_error,val_error,test_error
1,0.0,0.0,0.0
2,0.0,0.00403225806452,0.00302419354839
3,0.0409252669039,0.0957661290323,0.104838709677
4,0.0,0.0,0.0
5,0.000111209964413,0.00504032258065,0.00907258064516
6,0.0,0.0,0.00201612903226
7,0.019128113879,0.0594758064516,0.0685483870968
8,0.00411476868327,0.0292338709677,0.0110887096774
9,0.0,0.0171370967742,0.0201612903226
10,0.00978647686833,0.0413306451613,0.03125
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.00201612903226
17,0.346863879004,0.372983870968,0.392137096774
18,0.0519350533808,0.0907258064516,0.0987903225806
19,0.660920818505,0.680443548387,0.685483870968
20,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.000667259786477,0.00403225806452,0.00604838709677
3,0.0391459074733,0.104838709677,0.112903225806
4,0.0,0.0,0.0
5,0.000222419928826,0.00604838709677,0.00806451612903
6,0.0,0.0,0.00201612903226
7,0.015346975089,0.0594758064516,0.0645161290323
8,0.00700622775801,0.0272177419355,0.0221774193548
9,0.000111209964413,0.0141129032258,0.0151209677419
10,0.00989768683274,0.0483870967742,0.0362903225806
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.00100806451613
17,0.357762455516,0.36189516129,0.422379032258
18,0.0477090747331,0.0927419354839,0.0806451612903
19,0.641459074733,0.680443548387,0.686491935484
20,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.000444839857651,0.00201612903226,0.00100806451613
3,0.0431494661922,0.0947580645161,0.115927419355
4,0.0,0.0,0.0
5,0.000667259786477,0.00302419354839,0.00806451612903
6,0.0,0.0,0.00604838709677
7,0.0475978647687,0.0685483870968,0.0735887096774
8,0.00455960854093,0.0241935483871,0.0181451612903
9,0.0,0.0120967741935,0.0151209677419
10,0.0061165480427,0.0534274193548,0.039314516129
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.00100806451613,0.00100806451613
17,0.338856761566,0.326612903226,0.40625
18,0.0439279359431,0.0756048387097,0.0897177419355
19,0.664701957295,0.684475806452,0.671370967742
20,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.000111209964413,0.00201612903226,0.00100806451613
3,0.0397019572954,0.0987903225806,0.109879032258
4,0.0,0.0,0.0
5,0.000222419928826,0.00504032258065,0.00806451612903
6,0.0,0.0,0.0070564516129
7,0.0170151245552,0.0534274193548,0.0594758064516
8,0.00444839857651,0.0252016129032,0.0262096774194
9,0.0,0.0120967741935,0.0141129032258
10,0.00255782918149,0.0342741935484,0.0252016129032
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.00100806451613,0.00201612903226
17,0.338634341637,0.376008064516,0.403225806452
18,0.0480427046263,0.0826612903226,0.0877016129032
19,0.656917259786,0.696572580645,0.701612903226
20,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.00302419354839,0.00201612903226
3,0.0388122775801,0.115927419355,0.103830645161
4,0.0,0.0,0.0
5,0.0,0.00806451612903,0.0070564516129
6,0.0,0.0,0.00302419354839
7,0.0240213523132,0.0524193548387,0.0745967741935
8,0.00856316725979,0.03125,0.0272177419355
9,0.000111209964413,0.0161290322581,0.0171370967742
10,0.00578291814947,0.039314516129,0.0252016129032
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.00100806451613
17,0.332740213523,0.347782258065,0.400201612903
18,0.0460409252669,0.0655241935484,0.0846774193548
19,0.661254448399,0.682459677419,0.693548387097
20,0.0,0.0,0.0
