task_id,train_error,val_error,test_error
19,0.698660714286,0.90625,0.898185483871
20,0.0,0.0,0.0
1,0.0982142857143,0.375,0.365927419355
2,0.0412946428571,0.5625,0.524193548387
3,0.0915178571429,0.65625,0.73185483871
4,0.0,0.0104166666667,0.0141129032258
5,0.00334821428571,0.135416666667,0.223790322581
6,0.0,0.0729166666667,0.127016129032
7,0.0524553571429,0.28125,0.286290322581
8,0.0223214285714,0.239583333333,0.15625
9,0.0100446428571,0.166666666667,0.184475806452
10,0.046875,0.21875,0.274193548387
11,0.0558035714286,0.28125,0.276209677419
12,0.232142857143,0.541666666667,0.491935483871
13,0.1875,0.416666666667,0.459677419355
14,0.0,0.0416666666667,0.0423387096774
15,0.0,0.0,0.0
16,0.409598214286,0.5,0.54435483871
17,0.3828125,0.458333333333,0.510080645161
18,0.0401785714286,0.0729166666667,0.0977822580645
19,0.614955357143,0.916666666667,0.857862903226
20,0.0,0.0,0.0
1,0.0680803571429,0.302083333333,0.323588709677
2,0.0625,0.541666666667,0.483870967742
3,0.0904017857143,0.666666666667,0.678427419355
4,0.0,0.03125,0.0131048387097
5,0.00223214285714,0.166666666667,0.213709677419
6,0.0,0.0729166666667,0.121975806452
7,0.0446428571429,0.15625,0.244959677419
8,0.0323660714286,0.25,0.224798387097
9,0.0078125,0.1875,0.186491935484
10,0.03125,0.302083333333,0.272177419355
11,0.0078125,0.34375,0.292338709677
12,0.223214285714,0.489583333333,0.51310483871
13,0.127232142857,0.40625,0.439516129032
14,0.0,0.0208333333333,0.0413306451613
15,0.0,0.0,0.00504032258065
16,0.401785714286,0.59375,0.53125
17,0.3671875,0.447916666667,0.516129032258
18,0.0178571428571,0.0520833333333,0.123991935484
19,0.625,0.895833333333,0.832661290323
20,0.0,0.0,0.0
1,0.0848214285714,0.333333333333,0.38810483871
2,0.0669642857143,0.583333333333,0.494959677419
3,0.0926339285714,0.729166666667,0.707661290323
4,0.00111607142857,0.104166666667,0.0957661290323
5,0.00669642857143,0.21875,0.224798387097
6,0.0,0.0833333333333,0.121975806452
7,0.0401785714286,0.34375,0.25
8,0.015625,0.1875,0.127016129032
9,0.0145089285714,0.270833333333,0.23689516129
10,0.0267857142857,0.291666666667,0.280241935484
11,0.00892857142857,0.3125,0.286290322581
12,0.206473214286,0.489583333333,0.509072580645
13,0.147321428571,0.458333333333,0.454637096774
14,0.0,0.0416666666667,0.0383064516129
15,0.0,0.0,0.0
16,0.378348214286,0.552083333333,0.553427419355
17,0.352678571429,0.416666666667,0.494959677419
18,0.0424107142857,0.0833333333333,0.10685483871
19,0.667410714286,0.895833333333,0.896169354839
20,0.0,0.0,0.0
1,0.0881696428571,0.385416666667,0.360887096774
2,0.0401785714286,0.520833333333,0.496975806452
3,0.0792410714286,0.760416666667,0.760080645161
4,0.00446428571429,0.0833333333333,0.121975806452
5,0.0,0.145833333333,0.203629032258
6,0.00334821428571,0.0625,0.129032258065
7,0.046875,0.354166666667,0.257056451613
8,0.0223214285714,0.197916666667,0.113911290323
9,0.0145089285714,0.21875,0.217741935484
10,0.0412946428571,0.229166666667,0.259072580645
11,0.0167410714286,0.229166666667,0.297379032258
12,0.205357142857,0.46875,0.485887096774
13,0.213169642857,0.458333333333,0.443548387097
14,0.0,0.0208333333333,0.0372983870968
15,0.418526785714,0.53125,0.540322580645
16,0.380580357143,0.59375,0.552419354839
17,0.383928571429,0.479166666667,0.51310483871
18,0.0290178571429,0.0625,0.09375
19,0.645089285714,0.875,0.868951612903
20,0.0,0.0,0.0
1,0.0803571428571,0.40625,0.359879032258
2,0.0345982142857,0.552083333333,0.503024193548
3,0.114955357143,0.84375,0.785282258065
4,0.0334821428571,0.125,0.163306451613
5,0.0078125,0.177083333333,0.197580645161
6,0.00223214285714,0.114583333333,0.132056451613
7,0.0290178571429,0.3125,0.303427419355
8,0.0267857142857,0.25,0.172379032258
9,0.0189732142857,0.229166666667,0.203629032258
10,0.0223214285714,0.28125,0.282258064516
11,0.0223214285714,0.302083333333,0.298387096774
12,0.208705357143,0.447916666667,0.475806451613
13,0.1953125,0.4375,0.4375
14,0.0,0.0104166666667,0.0141129032258
15,0.0,0.0,0.0
16,0.3515625,0.5,0.542338709677
17,0.349330357143,0.5,0.515120967742
18,0.0435267857143,0.0208333333333,0.161290322581
19,0.668526785714,0.947916666667,0.898185483871
20,0.0,0.0,0.0
1,0.0792410714286,0.34375,0.364919354839
2,0.0446428571429,0.53125,0.508064516129
3,0.0658482142857,0.729166666667,0.730846774194
4,0.0223214285714,0.104166666667,0.158266129032
5,0.0133928571429,0.1875,0.221774193548
6,0.00558035714286,0.0625,0.130040322581
7,0.0569196428571,0.208333333333,0.254032258065
8,0.03125,0.229166666667,0.11189516129
9,0.0234375,0.1875,0.1875
10,0.0334821428571,0.229166666667,0.276209677419
11,0.0200892857143,0.333333333333,0.290322580645
12,0.224330357143,0.458333333333,0.479838709677
13,0.0569196428571,0.479166666667,0.470766129032
14,0.0,0.0,0.0110887096774
15,0.0,0.0,0.0
16,0.344866071429,0.645833333333,0.540322580645
17,0.286830357143,0.447916666667,0.527217741935
18,0.0279017857143,0.0208333333333,0.085685483871
19,0.698660714286,0.96875,0.907258064516
20,0.0,0.0,0.0
1,0.0881696428571,0.34375,0.364919354839
2,0.0613839285714,0.489583333333,0.484879032258
3,0.121651785714,0.71875,0.723790322581
4,0.0424107142857,0.125,0.160282258065
5,0.00334821428571,0.145833333333,0.211693548387
6,0.0,0.0833333333333,0.129032258065
7,0.0535714285714,0.1875,0.257056451613
8,0.0256696428571,0.177083333333,0.150201612903
9,0.0167410714286,0.260416666667,0.201612903226
10,0.0245535714286,0.28125,0.261088709677
11,0.0412946428571,0.302083333333,0.317540322581
12,0.220982142857,0.479166666667,0.464717741935
13,0.202008928571,0.385416666667,0.45060483871
14,0.0,0.0416666666667,0.0352822580645
15,0.0,0.0,0.0
16,0.348214285714,0.489583333333,0.555443548387
17,0.385044642857,0.385416666667,0.48689516129
18,0.0267857142857,0.0729166666667,0.118951612903
19,0.6640625,0.885416666667,0.898185483871
20,0.0,0.0,0.0
