task_id,train_error,val_error,test_error
1,0.291258896797,0.372983870968,0.347782258065
2,0.348754448399,0.480846774194,0.466733870968
3,0.441837188612,0.558467741935,0.561491935484
4,0.0,0.0,0.0
5,0.034475088968,0.0947580645161,0.0725806451613
6,0.0578291814947,0.0887096774194,0.109879032258
7,0.0123443060498,0.0262096774194,0.0352822580645
8,0.0190169039146,0.0372983870968,0.039314516129
9,0.0705071174377,0.11189516129,0.085685483871
10,0.143016014235,0.181451612903,0.186491935484
11,0.190947508897,0.247983870968,0.253024193548
12,0.415702846975,0.4375,0.45564516129
13,0.301601423488,0.377016129032,0.370967741935
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0214635231317,0.0352822580645,0.0241935483871
17,0.367660142349,0.404233870968,0.425403225806
18,0.0323620996441,0.0483870967742,0.0614919354839
19,0.67337633452,0.680443548387,0.678427419355
20,0.0,0.0,0.0
1,0.288256227758,0.375,0.359879032258
2,0.364101423488,0.491935483871,0.469758064516
3,0.43649911032,0.585685483871,0.561491935484
4,0.0,0.0,0.0
5,0.0374777580071,0.0725806451613,0.0907258064516
6,0.0620551601423,0.0846774193548,0.100806451613
7,0.0126779359431,0.0252016129032,0.0120967741935
8,0.0173487544484,0.0322580645161,0.0352822580645
9,0.0613879003559,0.107862903226,0.0846774193548
10,0.131005338078,0.192540322581,0.153225806452
11,0.179270462633,0.270161290323,0.245967741935
12,0.41481316726,0.461693548387,0.466733870968
13,0.306383451957,0.367943548387,0.368951612903
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0203514234875,0.03125,0.0241935483871
17,0.323176156584,0.415322580645,0.438508064516
18,0.0469306049822,0.0826612903226,0.0715725806452
19,0.520462633452,0.567540322581,0.545362903226
20,0.0,0.0,0.0
1,0.289924377224,0.364919354839,0.335685483871
2,0.389457295374,0.454637096774,0.46875
3,0.440057829181,0.556451612903,0.565524193548
4,0.0,0.0,0.0
5,0.0289145907473,0.0846774193548,0.0877016129032
6,0.0612766903915,0.085685483871,0.103830645161
7,0.0780693950178,0.0997983870968,0.114919354839
8,0.0269128113879,0.0282258064516,0.0322580645161
9,0.0740658362989,0.105846774194,0.0766129032258
10,0.140680604982,0.181451612903,0.180443548387
11,0.185275800712,0.246975806452,0.244959677419
12,0.415146797153,0.460685483871,0.454637096774
13,0.302602313167,0.350806451613,0.370967741935
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0207962633452,0.0322580645161,0.0262096774194
17,0.343972419929,0.381048387097,0.403225806452
18,0.0558274021352,0.0685483870968,0.0786290322581
19,0.649466192171,0.679435483871,0.657258064516
20,0.0,0.0,0.0
1,0.299822064057,0.380040322581,0.357862903226
2,0.361321174377,0.471774193548,0.456653225806
3,0.443838967972,0.553427419355,0.577620967742
4,0.0,0.0,0.0
5,0.0306939501779,0.0776209677419,0.0927419354839
6,0.0608318505338,0.105846774194,0.113911290323
7,0.0201290035587,0.0322580645161,0.0332661290323
8,0.0294706405694,0.0372983870968,0.0413306451613
9,0.0659475088968,0.11189516129,0.0756048387097
10,0.143238434164,0.179435483871,0.173387096774
11,0.180160142349,0.26814516129,0.241935483871
12,0.427713523132,0.447580645161,0.442540322581
13,0.312722419929,0.365927419355,0.359879032258
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0183496441281,0.0352822580645,0.0282258064516
17,0.344528469751,0.347782258065,0.401209677419
18,0.052268683274,0.0725806451613,0.0877016129032
19,0.658474199288,0.671370967742,0.671370967742
20,0.0,0.0,0.0
1,0.29459519573,0.371975806452,0.352822580645
2,0.364435053381,0.470766129032,0.460685483871
3,0.434274911032,0.581653225806,0.541330645161
4,0.0,0.0,0.0
5,0.0389234875445,0.09375,0.101814516129
6,0.0594973309609,0.0967741935484,0.0997983870968
7,0.0284697508897,0.0574596774194,0.0625
8,0.0195729537367,0.0342741935484,0.0302419354839
9,0.0697286476868,0.116935483871,0.0725806451613
10,0.125333629893,0.188508064516,0.142137096774
11,0.183607651246,0.271169354839,0.246975806452
12,0.411365658363,0.457661290323,0.431451612903
13,0.308051601423,0.369959677419,0.35685483871
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.019128113879,0.03125,0.0241935483871
17,0.316169928826,0.341733870968,0.341733870968
18,0.049043594306,0.0766129032258,0.0846774193548
19,0.675600533808,0.678427419355,0.697580645161
20,0.0,0.0,0.0
